[-0.08090029905087485, -0.041031273158549104, -0.0019236087095966178, 0.032455876094012424, -0.03901706060630779, -0.5157451609850803, -0.5460110884235126, -0.5743853953970431, -0.600986308184728, -0.5009246639231825, 0.2178831275720165, 0.26676543209876546, 0.3125925925925926, 0.35555555555555557, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-0.08090029905087485, -0.041031273158549104, -0.0019236087095966178, 0.032455876094012424, -0.03901706060630779, -0.5157451609850803, -0.5460110884235126, -0.5743853953970431, -0.600986308184728, -0.5009246639231825, 0.2178831275720165, 0.26676543209876546, 0.3125925925925926, 0.35555555555555557, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-0.08090029905087485, -0.041031273158549104, -0.0019236087095966178, 0.032455876094012424, -0.03901706060630779, -0.5157451609850803, -0.5460110884235126, -0.5743853953970431, -0.600986308184728, -0.5009246639231825, 0.2178831275720165, 0.26676543209876546, 0.3125925925925926, 0.35555555555555557, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-0.08090029905087485, -0.041031273158549104, -0.0019236087095966178, 0.032455876094012424, -0.03901706060630779, -0.5157451609850803, -0.5460110884235126, -0.5743853953970431, -0.600986308184728, -0.5009246639231825, 0.2178831275720165, 0.26676543209876546, 0.3125925925925926, 0.35555555555555557, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-0.08090029905087485, -0.041031273158549104, -0.0019236087095966178, 0.032455876094012424, -0.03901706060630779, -0.5157451609850803, -0.5460110884235126, -0.5743853953970431, -0.600986308184728, -0.5009246639231825, 0.2178831275720165, 0.26676543209876546, 0.3125925925925926, 0.35555555555555557, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-0.08090029905087485, -0.041031273158549104, -0.0019236087095966178, 0.032455876094012424, -0.03901706060630779, -0.5157451609850803, -0.5460110884235126, -0.5743853953970431, -0.600986308184728, -0.5009246639231825, 0.2178831275720165, 0.26676543209876546, 0.3125925925925926, 0.35555555555555557, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-0.08090029905087485, -0.041031273158549104, -0.0019236087095966178, 0.032455876094012424, -0.03901706060630779, -0.5157451609850803, -0.5460110884235126, -0.5743853953970431, -0.600986308184728, -0.5009246639231825, 0.2178831275720165, 0.26676543209876546, 0.3125925925925926, 0.35555555555555557, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-0.08090029905087485, -0.041031273158549104, -0.0019236087095966178, 0.032455876094012424, -0.03901706060630779, -0.5157451609850803, -0.5460110884235126, -0.5743853953970431, -0.600986308184728, -0.5009246639231825, 0.2178831275720165, 0.26676543209876546, 0.3125925925925926, 0.35555555555555557, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-0.08090029905087485, -0.041031273158549104, -0.0019236087095966178, 0.032455876094012424, -0.03901706060630779, -0.5157451609850803, -0.5460110884235126, -0.5743853953970431, -0.600986308184728, -0.5009246639231825, 0.2178831275720165, 0.26676543209876546, 0.3125925925925926, 0.35555555555555557, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-0.08090029905087485, -0.041031273158549104, -0.0019236087095966178, 0.032455876094012424, -0.03901706060630779, -0.5157451609850803, -0.5460110884235126, -0.5743853953970431, -0.600986308184728, -0.5009246639231825, 0.2178831275720165, 0.26676543209876546, 0.3125925925925926, 0.35555555555555557, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-0.08090029905087485, -0.041031273158549104, -0.0019236087095966178, 0.032455876094012424, -0.03901706060630779, -0.5157451609850803, -0.5460110884235126, -0.5743853953970431, -0.600986308184728, -0.5009246639231825, 0.2178831275720165, 0.26676543209876546, 0.3125925925925926, 0.35555555555555557, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-0.08090029905087485, -0.041031273158549104, -0.0019236087095966178, 0.032455876094012424, -0.03901706060630779, -0.5157451609850803, -0.5460110884235126, -0.5743853953970431, -0.600986308184728, -0.5009246639231825, 0.2178831275720165, 0.26676543209876546, 0.3125925925925926, 0.35555555555555557, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
[-0.08090029905087485, -0.041031273158549104, -0.0019236087095966178, 0.032455876094012424, -0.03901706060630779, -0.5157451609850803, -0.5460110884235126, -0.5743853953970431, -0.600986308184728, -0.5009246639231825, 0.2178831275720165, 0.26676543209876546, 0.3125925925925926, 0.35555555555555557, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]
